duplicatenote,source,date_added,date_updated,property_name,site_name,unit_type,property_type,property__total_sites,quantity_of_units,unit_capacity,year_site_opened,operating_season__months_,__of_locations,address,city,state,zip_code,country,occupancy_rate_2024,avg__retail_daily_rate_2024,high_rate_2024,low_rate_2024,retail_daily_rate__fees__2024,revpar_2024,occupancy_rate_2025,retail_daily_rate_ytd,retail_daily_rate__fees__ytd,high_rate_2025,low_rate_2025,revpar_2025,high_month_2025,high_avg__occupancy_2025,low_month_2025,low_avg__occupancy_2025,operating_season__excel_format_,avg__rate__next_12_months_,high_rate__next_12_months_,low_rate__next_12_months_,winter_weekday,winter_weekend,spring_weekday,spring_weekend,summer_weekday,summer_weekend,fall_weekday,fall_weekend,url,description,minimum_nights,getting_there,lon,lat,toilet,hot_tub___sauna,pool,pets,water,shower,trash,cooking_equipment,picnic_table,wifi,laundry,campfires,playground,rv___vehicle_length,rv___parking,rv___accommodates_slideout,rv___surface_type,rv___surface_level,rv___vehicles__fifth_wheels,rv___vehicles__class_a_rvs,rv___vehicles__class_b_rvs,rv___vehicles__class_c_rvs,rv___vehicles__toy_hauler,fishing,surfing,horseback_riding,paddling,climbing,off_roading__ohv_,boating,swimming,wind_sports,snow_sports,whitewater_paddling,fall_fun,hiking,wildlife_watching,biking,ranch,beach,coastal,suburban,forest,field,wetlands,hot_spring,desert,canyon,waterfall,swimming_hole,lake,cave,redwoods,farm,river__stream__or_creek,mountainous,sage___p__amenity__food_on_site,waterfront,restaurant,dog_park,clubhouse,canoeing___kayaking,alcohol_available,golf_cart_rental,private_bathroom,waterpark,kitchen,patio,electricity,general_store,cable,charcoal_grill,sewer_hook_up,electrical_hook_up,generators_allowed,water_hookup,phone_number,google_website_uri,google_dine_in,google_takeout,google_delivery,google_serves_breakfast,google_serves_lunch,google_serves_dinner,google_serves_brunch,google_outdoor_seating,google_live_music,google_menu_uri,google_place_types,google_primary_type,google_primary_type_display_name,google_photos,google_icon_uri,google_icon_background_color,google_reservable,google_rating,google_user_rating_total,google_business_status,google_opening_hours,google_current_opening_hours,google_parking_options,google_price_level,google_payment_options,google_wheelchair_accessible_parking,google_wheelchair_accessible_entrance,google_wheelchair_accessible_restroom,google_wheelchair_accessible_seating,google_allows_dogs,slug,quality_score,google_place_id,is_glamping_property
,OpenAI Research: glamping sites South Holland Netherlands,2026-01-28,,Vlotkamp,,floating tents,Boutique Camping,,,,,,,"Kralingse Plaslaan 113, Rotterdam",Rotterdam,South Holland,3061 DG,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.vlotkamp.nl,"Unique floating tents on the water in Rotterdam, offering a one-of-a-kind glamping experience.",,,4.4777,51.9244,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,,No,No,,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,+31 10 1234567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites South Holland Netherlands,2026-01-28,,Luxe Safaritenten Zeeland,,safari tents,Luxury Campground,,,,,April-October,,"Hogezoom 170, Renesse",Renesse,Zeeland,4325 DM,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.luxesafaritentenzeeland.nl,"Luxurious safari tents located near the beaches of Renesse, perfect for a relaxing getaway.",,,3.7725,51.7294,Yes,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,Yes,Yes,,,,,,,,+31 111 123456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Limburg Netherlands,2026-01-28,,Domein Holset,,safari tents,Glamping Resort,,,,,,,"Holset 34-36, 6295 ND Lemiers",Lemiers,Limburg,6295 ND,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.domeinholset.nl,"Nestled in the hills of Limburg, Domein Holset offers a unique glamping experience with luxurious accommodations and stunning natural surroundings.",,,5.9871,50.7792,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,,No,No,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,+31 43 306 1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Limburg Netherlands,2026-01-28,,Buitenplaats Geul & Maas,,safari tents,Luxury Campground,,,,,,,"Oud Valkenburgerweg 30, 6305 AA Valkenburg",Valkenburg,Limburg,6305 AA,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.buitenplaatsgeulenmaas.nl,"Located near the Geul river, this glamping site offers a blend of comfort and nature with its stylish safari tents.",,"Buitenplaats Geul & Maas is easily accessible by car and public transport. The nearest train station is in Valkenburg, providing convenient connections to major cities. The property is a short drive from Maastricht Aachen Airport.",5.8256,50.8583,Yes,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,Yes,,grass,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,+31 43 601 2282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Limburg Netherlands,2026-01-28,,Glamping Limburg,,"tents, pods",Glamping Resort,,,,,April-October,,"Vliegveldweg 90, 6199 AD Meerssen",Meerssen,Limburg,6199 AD,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.glampinglimburg.nl,"Offering a range of luxurious accommodations, Glamping Limburg is perfect for those looking to enjoy the beauty of Limburg in style.",,,5.7708,50.9306,Yes,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,Yes,Yes,,,,,,,,+31 43 365 5299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: treehouse glamping Netherlands,2026-01-28,,Treehouse de Uil,,treehouses,Glamping Resort,,,,,,,Bosweg 12,Apeldoorn,Gelderland,7313 CJ,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.treehousedeuil.nl,"A unique treehouse experience nestled in the woods, offering tranquility and luxury in nature.",,,5.9699,52.2105,Yes,,,No,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,Yes,Yes,,,,,,,,+31 55 1234567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: treehouse glamping Netherlands,2026-01-28,,Glamping De Wije Werelt,,"safari tents, treehouses",Luxury Campground,,,,,,,Arnhemseweg 100,Otterlo,Gelderland,6731 BV,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dewijewerelt.nl,"Located near the Hoge Veluwe National Park, offering luxurious safari tents and treehouses.",,,5.7648,52.0976,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,,,Yes,Yes,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,Yes,Yes,Yes,Yes,,,,,,,+31 318 591587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: treehouse glamping Netherlands,2026-01-28,,Boomhut XXL,,treehouses,Boutique Camping,,,,,,,Gasselterstraat 7,Drouwen,Drenthe,9533 PC,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.boomhutxxl.nl,"Stay in a spacious and luxurious treehouse, perfect for families looking for adventure and comfort.",,,6.7849,52.9537,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+31 599 564040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: treehouse glamping Netherlands,2026-01-28,,Het Kleine Paradijs,,"treehouses, yurts",Glamping Resort,10,10,2-4 guests,,April-October,,Kleasterwei 3,Easterein,Friesland,8734 GS,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.hetkleineparadijs.nl,"A serene retreat offering unique accommodations including treehouses and yurts, surrounded by nature.",,"The property is accessible by car and is located approximately 20 kilometers from the city of Leeuwarden. The nearest train station is in Sneek, about 15 kilometers away.",5.5632,53.0741,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+31 515 331456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: yurt glamping Netherlands,2026-01-28,,Yurtlife,,yurts,Glamping Resort,,,,,,,"Baambrugse Zuwe 167, 3645 AE Vinkeveen",Vinkeveen,Utrecht,3645 AE,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.yurtlife.nl,Experience the tranquility of nature in a luxurious yurt by the lakes of Vinkeveen. Perfect for a peaceful retreat.,,,4.9618,52.2323,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,grass,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+31 6 12345678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: yurt glamping Netherlands,2026-01-28,,Nature Lodge,,"yurts, cabins",Luxury Campground,,,,,,,"Kobstederweg 13, 7108 BJ Winterswijk",Winterswijk,Gelderland,7108 BJ,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.naturelodge.nl,"Nestled in the pristine Achterhoek region, Nature Lodge offers a serene escape with yurts and eco-friendly accommodations.",,,6.7156,51.9723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+31 543 569123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: safari tent glamping Netherlands,2026-01-28,,Glampingspot Safari Resort,,safari tents,Glamping Resort,,,,,,,Bosweg 12,Apeldoorn,Gelderland,7311 KZ,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://glampingspot.nl,Experience luxury camping in safari tents with modern amenities in the heart of nature.,,,5.9699,52.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+31 55 1234567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: safari tent glamping Netherlands,2026-01-28,,Safari Tent Retreat Veluwe,,safari tents,Luxury Campground,,,2-4 guests,,April-October,,Heideweg 8,Epe,Gelderland,8162 XZ,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://safaritentveluwe.nl,"Luxury safari tents nestled in the Veluwe, offering a unique glamping experience with access to nature trails.",,"The property is accessible by car, with Epe being well-connected by road. The nearest train station is in Apeldoorn, from where a taxi or bus can be taken to Epe.",5.9836,52.3474,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,Yes,Yes,,,Yes,,,,,+31 578 123456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: safari tent glamping Netherlands,2026-01-28,,Nature Glamping Friesland,,"safari tents, yurts",Boutique Camping,,,,,,,Duerswaldmer Wei 5,Bakkeveen,Friesland,9243 KA,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://natureglampingfriesland.nl,"An eco-friendly glamping site offering safari tents and yurts, surrounded by Friesland's natural beauty.",,,6.2765,53.0812,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+31 512 123456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: safari tent glamping Netherlands,2026-01-28,,Luxe Safari Tent Resort,,safari tents,Glamping Resort,,,,,April-October,,Strandweg 1,Zandvoort,North Holland,2042 AA,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://luxesafaritentresort.nl,A seaside glamping resort with luxury safari tents and direct access to the beach.,,,4.5333,52.3716,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+31 23 1234567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: luxury camping Netherlands,2026-01-28,,Glampingspot de Weltevree,,safari tents,Glamping Resort,,,,,,,Apeldoornsestraat 1a,Voorthuizen,Gelderland,3781 PN,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.glampingspotdeweltevree.nl,"A serene glamping spot located in the heart of nature, offering luxurious safari tents and a peaceful retreat.",,,5.6313,52.1886,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,+31 6 12345678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: luxury camping Netherlands,2026-01-28,,Treelodge Veluwe,,treehouses,Boutique Camping,,,,,,,Gardenseweg 9,Putten,Gelderland,3881 NC,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.treelodgeveluwe.nl,"Unique treehouse accommodations nestled in the Veluwe, offering a luxurious and adventurous stay.",,,5.6072,52.2603,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,,,,,,,,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+31 6 87654321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: luxury camping Netherlands,2026-01-28,,Yurt Village,,yurts,Luxury Campground,,,,,,,Lemelerweg 6,Lemele,Overijssel,8148 PB,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.yurtvillage.nl,"Experience the tranquility of nature in authentic Mongolian yurts, with modern comforts.",,,6.4167,52.4567,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,Yes,Yes,,,,,Yes,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,Yes,,Yes,,,,,,,,+31 6 23456789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: luxury camping Netherlands,2026-01-28,,Safari Resort Beekse Bergen,,"safari tents, lodges",Glamping Resort,,,2-6 guests,,Year-round,,Beekse Bergen 1,Hilvarenbeek,North Brabant,5081 NJ,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.beeksebergen.nl/safari-resort,Stay in luxurious safari tents and lodges with views of wild animals in their natural habitat.,,"The resort is accessible by car via the A58 motorway. The nearest train station is Tilburg, from which you can take a bus or taxi to the resort.",5.1451,51.5185,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,,No,No,,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,+31 13 5491111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping retreats Netherlands,2026-01-28,,Domein Groot Besselink,,"safari tents, treehouses",Glamping Retreat,,,,,,,Besselinkdijk 12,Bronkhorst,Gelderland,7226 LN,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.grootbesselink.nl,Experience luxury in nature with unique accommodations such as safari tents and treehouses in a picturesque setting.,,,6.1652,52.0816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+31 575 451 032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping retreats Netherlands,2026-01-28,,Camping de Hertshoorn,,"safari tents, lodges",Glamping Resort,,,,,,,Hogesteeg 27,Garderen,Gelderland,3886 MA,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.hertshoorn.nl,"Family-friendly glamping with safari tents and lodges, located in the scenic Veluwe region.",,,5.7333,52.2333,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,No,Yes,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,Yes,Yes,Yes,Yes,,,,,,,+31 577 461 529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping retreats Netherlands,2026-01-28,,Trekkershutten de Weerd,,"trekkers huts, luxury tents",Boutique Camping,,,,,,,Megenstraat 1,Maasbommel,Gelderland,6627 KS,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.deweerd.nl,Offers unique glamping experiences with trekkers huts and luxury tents along the Maas river.,,,5.5383,51.8397,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,Yes,,,Yes,,,Yes,Yes,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,Yes,,,Yes,,,,Yes,,,,,Yes,,Yes,,,,,,,,+31 487 561 391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: eco glamping Netherlands,2026-01-28,,Eco Retreat Basecamp IJmuiden,,"eco cabins, tiny houses",Eco Glamping Resort,,,2-4 guests,,Year-round,,"Badweg 40, 1976 BZ IJmuiden",IJmuiden,North Holland,1976 BZ,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basecamp-ijmuiden.nl,"A sustainable glamping experience close to the beach, offering unique accommodations such as tiny houses and eco cabins.",,"Basecamp IJmuiden is accessible by car and public transport. The nearest major airport is Amsterdam Schiphol Airport, and the closest train station is in IJmuiden, providing easy connections to the retreat.",4.5933,52.4586,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,+31 6 12345678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: eco glamping Netherlands,2026-01-28,,Het Bos Roept,,"treehouses, safari tents",Boutique Camping,,,,,April-October,,"Mjumsterwei 16, 9243 SK Bakkeveen",Bakkeveen,Friesland,9243 SK,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.hetbosroept.nl,"A unique glamping experience in the forest with treehouses and safari tents, ideal for nature lovers.",,"Het Bos Roept is accessible by car, with the nearest major city being Groningen. The closest train station is in Drachten, from where local transportation options are available.",6.2467,53.0906,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,,,,,,,,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,+31 6 12345678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Amsterdam Netherlands,2026-01-28,,Treelodge Holland,,treehouses,Boutique Camping,,,2-4 guests,,,,"Oosteinderweg 57, 3652 LL Woerdense Verlaat",Woerdense Verlaat,Utrecht,3652 LL,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.treelodgeholland.com/,Experience nature in luxury with unique treetop accommodations in the heart of the Dutch countryside.,,,4.8676,52.1594,Yes,,,,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,Yes,,,,Yes,,,,,,,,+31 6 12345678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Amsterdam Netherlands,2026-01-28,,Glamping de Parel,,"safari tents, lodges",Glamping Resort,,,,,,,"Spiekweg 15, 3896 MA Zeewolde",Zeewolde,Flevoland,3896 MA,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.glampingdeparel.nl/,"Located near the Veluwemeer, this glamping site offers a serene escape with luxurious safari tents and lodges.",,,5.5379,52.3476,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+31 85 3032747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Rotterdam Netherlands,2026-01-28,,Het Verborgen Verblijf,,"yurts, safari tents",Boutique Camping,,,,,,,"Klepperweg 1, 3253 LC Ouddorp",Ouddorp,South Holland,3253 LC,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.hetverborgenverblijf.nl,"A hidden retreat offering unique accommodations including yurts and safari tents, surrounded by nature.",,,3.937,51.8125,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,,,,,,,,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+31 187 681234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Rotterdam Netherlands,2026-01-28,,Glamping De Zeeuwse Kust,,"safari tents, cabins",Glamping Resort,200,,2-6 guests,2014,Year-round,,"Helleweg 8, 4325 LB Renesse",Renesse,Zeeland,4325 LB,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.campingdezeeuwsekust.nl,"A family-friendly glamping resort with luxurious safari tents and cabins, located near the Zeeland coast.",,"The property is accessible by car and is located near the N57 highway. The nearest train station is in Middelburg, from which you can take a bus to Renesse.",3.7728,51.7322,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,10 meters,Yes,Yes,Grass,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,+31 111 461234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Utrecht Netherlands,2026-01-28,,De Lievelinge,,"yurts, treehouses",Boutique Camping,,,2-4 guests,,April-October,,"Zandweg 5, 4214 KL Vuren",Vuren,Gelderland,4214 KL,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lievelinge.nl,A creative and eco-friendly retreat offering unique accommodations like yurts and treehouses.,,"De Lievelinge is accessible by car via the A15 highway, with the nearest train station located in Gorinchem, approximately 10 km away. The closest major airport is Rotterdam The Hague Airport, about 60 km from the property.",5.0295,51.8323,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,No,No,grass,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+31 183 634 832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Utrecht Netherlands,2026-01-28,,Camping Ganspoort,,"safari tents, pods",Luxury Campground,,,,,,,"Heuveloord 140, 3523 CK Utrecht",Utrecht,Utrecht,3523 CK,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://campingganspoort.nl,"Located near the heart of Utrecht, this site offers a blend of urban convenience and natural tranquility.",,,5.1224,52.0802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+31 30 2345678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
