duplicatenote,source,date_added,date_updated,property_name,site_name,unit_type,property_type,property__total_sites,quantity_of_units,unit_capacity,year_site_opened,operating_season__months_,__of_locations,address,city,state,zip_code,country,occupancy_rate_2024,avg__retail_daily_rate_2024,high_rate_2024,low_rate_2024,retail_daily_rate__fees__2024,revpar_2024,occupancy_rate_2025,retail_daily_rate_ytd,retail_daily_rate__fees__ytd,high_rate_2025,low_rate_2025,revpar_2025,high_month_2025,high_avg__occupancy_2025,low_month_2025,low_avg__occupancy_2025,operating_season__excel_format_,avg__rate__next_12_months_,high_rate__next_12_months_,low_rate__next_12_months_,winter_weekday,winter_weekend,spring_weekday,spring_weekend,summer_weekday,summer_weekend,fall_weekday,fall_weekend,url,description,minimum_nights,getting_there,lon,lat,toilet,hot_tub___sauna,pool,pets,water,shower,trash,cooking_equipment,picnic_table,wifi,laundry,campfires,playground,rv___vehicle_length,rv___parking,rv___accommodates_slideout,rv___surface_type,rv___surface_level,rv___vehicles__fifth_wheels,rv___vehicles__class_a_rvs,rv___vehicles__class_b_rvs,rv___vehicles__class_c_rvs,rv___vehicles__toy_hauler,fishing,surfing,horseback_riding,paddling,climbing,off_roading__ohv_,boating,swimming,wind_sports,snow_sports,whitewater_paddling,fall_fun,hiking,wildlife_watching,biking,ranch,beach,coastal,suburban,forest,field,wetlands,hot_spring,desert,canyon,waterfall,swimming_hole,lake,cave,redwoods,farm,river__stream__or_creek,mountainous,sage___p__amenity__food_on_site,waterfront,restaurant,dog_park,clubhouse,canoeing___kayaking,alcohol_available,golf_cart_rental,private_bathroom,waterpark,kitchen,patio,electricity,general_store,cable,charcoal_grill,sewer_hook_up,electrical_hook_up,generators_allowed,water_hookup,phone_number,google_website_uri,google_dine_in,google_takeout,google_delivery,google_serves_breakfast,google_serves_lunch,google_serves_dinner,google_serves_brunch,google_outdoor_seating,google_live_music,google_menu_uri,google_place_types,google_primary_type,google_primary_type_display_name,google_photos,google_icon_uri,google_icon_background_color,google_reservable,google_rating,google_user_rating_total,google_business_status,google_opening_hours,google_current_opening_hours,google_parking_options,google_price_level,google_payment_options,google_wheelchair_accessible_parking,google_wheelchair_accessible_entrance,google_wheelchair_accessible_restroom,google_wheelchair_accessible_seating,google_allows_dogs,slug,quality_score,google_place_id,is_glamping_property
,OpenAI Research: glamping sites Bruges Belgium,2026-01-28,,Treelodge,,treehouses,Boutique Camping,10,10,2-4 guests,2018,Year-round,,"Moorseelsesteenweg 2, 8800 Roeselare",Roeselare,West Flanders,8800,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://treelodge.be,Unique treehouse accommodations providing a luxurious and tranquil escape in nature.,,"Treelodge is accessible by car and is located near major roads in Roeselare. The nearest train station is Roeselare Station, providing convenient connections to other Belgian cities.",3.1176,50.9481,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+32 51 26 26 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: treehouse glamping Belgium,2026-01-28,,Glamping Flandres,,"safari tents, yurts",Luxury Campground,,,,,April-October,,"Westouterseweg 3, 8970 Poperinge",Poperinge,Flanders,8970,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.glampingflandres.be,Experience luxury camping with safari tents and yurts amidst the scenic landscapes of West Flanders.,,"The property is accessible by car and is located near Poperinge train station. The nearest airport is Brussels Airport, approximately 120 kilometers away.",2.7297,50.8431,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+32 57 33 35 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: treehouse glamping Belgium,2026-01-28,,Treehouse Glamping by Slow Cabins,,"treehouses, cabins",Glamping Resort,,,2-4 guests,,Year-round,,Various locations near Brussels,Brussels,Brussels,,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://slowcabins.be,"Offering secluded cabins and treehouses near Brussels, Slow Cabins promotes sustainable tourism with a focus on relaxation and privacy.",,"The property is accessible by car from Brussels, with the nearest major airport being Brussels Airport. Public transportation options may be available, but a car is recommended for convenience.",4.3517,50.8503,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,+32 2 588 23 60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: safari tent glamping Belgium,2026-01-28,,Glamping Resort Hoge Kempen,,safari tents,Glamping Resort,,,,,Year-round,,"Zetellaan 68, 3630 Maasmechelen",Maasmechelen,Flanders,3630,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://glampingresorthogekempen.be,"Located in the heart of Hoge Kempen National Park, this resort offers luxurious safari tents with modern amenities and stunning natural surroundings.",,,5.6667,50.9833,Yes,,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,+32 89 77 75 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: safari tent glamping Belgium,2026-01-28,,Camping de la Semois,,"safari tents, cabins",Luxury Campground,,,,,April-October,,"Rue de Chiny 50, 6821 Florenville",Florenville,Wallonia,6821,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://campingdelasemois.be,"Nestled along the Semois River, this site offers safari tents and other unique accommodations with beautiful views and outdoor activities.",,"The property is accessible by car and is located near the town of Florenville. The nearest major train station is in Arlon, from where local transport options are available.",5.3167,49.8,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,Yes,No,grass,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,+32 61 31 10 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: luxury camping Belgium,2026-01-28,,Nutchel,,cabins,Boutique Camping,,,2-6 guests,,Year-round,,"Rue de Radelange 70, 6630 Martelange",Martelange,Wallonia,6630,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nutchel.be,"Nutchel offers cozy cabins in the heart of nature, allowing guests to disconnect and enjoy the simple pleasures of life.",,"Nutchel is accessible by car and is located in the Ardennes region, known for its scenic beauty. The nearest major city is Luxembourg, and the closest train station is in Arlon.",5.7355,49.7983,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+32 63 60 80 82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: luxury camping Belgium,2026-01-28,,Bivakboetiek,,safari tents,Luxury Campground,,,,,,,"Kapellestraat 36, 8810 Lichtervelde",Lichtervelde,West Flanders,8810,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bivakboetiek.be,Bivakboetiek combines the charm of the Belgian countryside with luxurious tent accommodations.,,,3.1462,51.0488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+32 51 72 80 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping retreats Belgium,2026-01-28,,Nutchel Forest Camp,,cabins,Glamping Resort,,,2-4 guests,,Year-round,,"Rue de Radelange 1, 6630 Martelange, Belgium",Martelange,Wallonia,6630,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://nutchel.be,"Nestled in the heart of the Ardennes, Nutchel Forest Camp offers cozy cabins and a unique glamping experience surrounded by nature.",,"Nutchel Forest Camp is accessible by car from major Belgian cities. The nearest train station is in Arlon, from where a taxi or local transport can be taken to reach the camp.",5.7465,49.8084,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,+32 63 60 00 80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping retreats Belgium,2026-01-28,,Ecogites,,"tents, yurts",Eco Glamping,,,,,,,"Rue Basse Commène 4, 6940 Durbuy, Belgium",Durbuy,Wallonia,6940,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ecogites.eu,Ecogites offers a sustainable glamping experience with eco-friendly accommodations in the picturesque region of Durbuy.,,,5.4545,50.3546,Yes,,,,Yes,Yes,Yes,Yes,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,,,,,Yes,,,,,,,,,Yes,,Yes,,Yes,,,,,,,,+32 86 21 10 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: eco glamping Belgium,2026-01-28,,Slow Cabins,,cabins,Eco Retreat,,,2-4 guests,2017,Year-round,,Various secret locations in Flanders,Various locations,Flanders,,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.slowcabins.be,"Slow Cabins provides off-the-grid eco-cabins in secret locations, promoting sustainability and a slower pace of life.",2 nights,"Exact locations are kept secret until booking, but they are generally accessible by car and located within a reasonable distance from major Belgian cities.",,,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,+32 3 808 46 46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Brussels Belgium,2026-01-28,,Adventure Valley Durbuy,,"safari tents, treehouses",Adventure Glamping,,,,,,,"Rue de Rome 1, 6940 Durbuy, Belgium",Durbuy,Wallonia,6940,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.adventure-valley.be,"Offers unique glamping experiences with safari tents and treehouses, combined with adventure activities.",,"Adventure Valley Durbuy is accessible via car, with the nearest major city being Liège, approximately 50 km away. The closest train station is Barvaux, a short drive from the property. Brussels Airport is the nearest major airport, about 120 km from Durbuy.",5.4706,50.3498,Yes,,,,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,,,,Yes,Yes,,,Yes,,,,,,Yes,,,,Yes,,,,,,,,+32 86 21 28 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Antwerp Belgium,2026-01-28,,Glamping De Bosbeekpoort,,safari tents,Glamping Resort,,,,,April-October,,"Bosbeekstraat 1, 3580 Beringen",Beringen,Flanders,3580,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.glampingdebosbeekpoort.be,"Nestled in the lush greenery of Beringen, this glamping site offers luxurious safari tents with all the modern amenities.",,,5.2267,51.0507,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,+32 11 23 45 67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Antwerp Belgium,2026-01-28,,Camping Houtum,,cabins,Boutique Camping,100,20,2-4 guests,,April-October,,"Houtum 39, 2460 Kasterlee",Kasterlee,Antwerp,2460,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.campinghoutum.be,"Located near the Hoge Rielen nature reserve, Camping Houtum offers charming wooden lodges for a comfortable stay.",,"Camping Houtum is accessible by car and is located near major roads. The nearest train station is in Herentals, approximately 10 km away, offering connections to larger cities. Brussels Airport is the nearest major airport, about 70 km from the site.",4.9706,51.2418,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10 meters,Yes,Yes,grass,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,+32 14 85 00 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Ghent Belgium,2026-01-28,,Glamping Bivouac,,luxury tents,Boutique Camping,,,,,,,"Latemstraat 82, 9830 Sint-Martens-Latem",Sint-Martens-Latem,East Flanders,9830,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bivouac.be,"Located near Ghent, Glamping Bivouac offers a unique blend of comfort and adventure with its luxury tents and beautiful natural surroundings.",,"Sint-Martens-Latem is accessible via major highways and is a short drive from the city of Ghent. The nearest train station is in Ghent, providing easy access to the property.",3.635,51.0175,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+32 9 282 39 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
