duplicatenote,source,date_added,date_updated,property_name,site_name,unit_type,property_type,property__total_sites,quantity_of_units,unit_capacity,year_site_opened,operating_season__months_,__of_locations,address,city,state,zip_code,country,occupancy_rate_2024,avg__retail_daily_rate_2024,high_rate_2024,low_rate_2024,retail_daily_rate__fees__2024,revpar_2024,occupancy_rate_2025,retail_daily_rate_ytd,retail_daily_rate__fees__ytd,high_rate_2025,low_rate_2025,revpar_2025,high_month_2025,high_avg__occupancy_2025,low_month_2025,low_avg__occupancy_2025,operating_season__excel_format_,avg__rate__next_12_months_,high_rate__next_12_months_,low_rate__next_12_months_,winter_weekday,winter_weekend,spring_weekday,spring_weekend,summer_weekday,summer_weekend,fall_weekday,fall_weekend,url,description,minimum_nights,getting_there,lon,lat,toilet,hot_tub___sauna,pool,pets,water,shower,trash,cooking_equipment,picnic_table,wifi,laundry,campfires,playground,rv___vehicle_length,rv___parking,rv___accommodates_slideout,rv___surface_type,rv___surface_level,rv___vehicles__fifth_wheels,rv___vehicles__class_a_rvs,rv___vehicles__class_b_rvs,rv___vehicles__class_c_rvs,rv___vehicles__toy_hauler,fishing,surfing,horseback_riding,paddling,climbing,off_roading__ohv_,boating,swimming,wind_sports,snow_sports,whitewater_paddling,fall_fun,hiking,wildlife_watching,biking,ranch,beach,coastal,suburban,forest,field,wetlands,hot_spring,desert,canyon,waterfall,swimming_hole,lake,cave,redwoods,farm,river__stream__or_creek,mountainous,sage___p__amenity__food_on_site,waterfront,restaurant,dog_park,clubhouse,canoeing___kayaking,alcohol_available,golf_cart_rental,private_bathroom,waterpark,kitchen,patio,electricity,general_store,cable,charcoal_grill,sewer_hook_up,electrical_hook_up,generators_allowed,water_hookup,phone_number,google_website_uri,google_dine_in,google_takeout,google_delivery,google_serves_breakfast,google_serves_lunch,google_serves_dinner,google_serves_brunch,google_outdoor_seating,google_live_music,google_menu_uri,google_place_types,google_primary_type,google_primary_type_display_name,google_photos,google_icon_uri,google_icon_background_color,google_reservable,google_rating,google_user_rating_total,google_business_status,google_opening_hours,google_current_opening_hours,google_parking_options,google_price_level,google_payment_options,google_wheelchair_accessible_parking,google_wheelchair_accessible_entrance,google_wheelchair_accessible_restroom,google_wheelchair_accessible_seating,google_allows_dogs,slug,quality_score,google_place_id,is_glamping_property
,OpenAI Research: glamping sites North Sea Germany,2026-01-28,,Campingplatz Am Nordseestrand,,"safari tents, cabins",Luxury Campground,,,,,April-October,,"Nordseestraße 2, 26427 Neuharlingersiel",Neuharlingersiel,Lower Saxony,26427,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://camping-nordseestrand.de,"Located directly on the North Sea beach, offering a variety of glamping options.",,"The campsite is accessible by car and is located near the town of Neuharlingersiel. The nearest train station is in Esens, approximately 10 km away, with connections from major cities. The closest airport is Bremen Airport, about 130 km to the south.",7.7172,53.7004,Yes,,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,grass,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,Yes,Yes,Yes,,,,Yes,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,Yes,,,,Yes,,Yes,+49 4464 123456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: treehouse glamping Germany,2026-01-28,,Baumhaushotel Solling,,treehouses,Treehouse Hotel,8,8,2-4 guests,2008,Year-round,,"Am Hagen 12, 37170 Uslar",Uslar,Lower Saxony,37170,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.baumhaushotel-solling.de/,"Located in the picturesque Solling region, this treehouse hotel offers a tranquil escape surrounded by nature, with various themed treehouses for a memorable stay.",2 nights,"The property is accessible by car and is located near the town of Uslar. The nearest major airport is Hannover Airport, approximately 100 km away. Uslar train station is the closest rail connection.",9.6288,51.6566,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,+49 5571 9199655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: treehouse glamping Germany,2026-01-28,,Tree Inn,,treehouses,Treehouse Hotel,5,5,2-4 guests,,Year-round,,"Am Wolfcenter 1, 27313 Dörverden",Dörverden,Lower Saxony,27313,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tree-inn.de/,"Tree Inn offers a unique glamping experience with its luxurious treehouses overlooking a wolf enclosure, providing an adventurous and unforgettable stay.",,"Tree Inn is accessible by car and is located near the town of Dörverden. The nearest major airport is Bremen Airport, approximately 60 km away. The closest train station is Dörverden, which connects to regional and national rail services.",9.2448,52.8562,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,,No,No,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,+49 4234 941390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: yurt glamping Germany,2026-01-28,,Rundlingsdorf Sagasfeld,,yurts,Glamping Resort,,,2-4 guests,,Year-round,,"Sagasfeld 1, 29473 Göhrde",Hitzacker,Lower Saxony,29473,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sagasfeld.de,"A serene retreat offering Mongolian yurts in a picturesque rural setting, perfect for relaxation and wellness.",,"The property is accessible by car and is located near the town of Hitzacker. The nearest major train station is in Lüneburg, with local connections available to Dannenberg, from where a taxi or local bus can be taken to Sagasfeld.",10.9445,53.1101,Yes,Yes,No,,Yes,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,+49 5864 9870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: yurt glamping Germany,2026-01-28,,Camping am Bauernhof,,yurts,Luxury Campground,,,2-4 guests,,April-October,,"Obereggersberg 4, 93339 Riedenburg",Riedenburg,Bavaria,93339,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.camping-am-bauernhof.com,Experience farm life with a touch of luxury in yurts on a beautiful Bavarian farm.,,"The property is accessible by car and is located near Riedenburg. The nearest major airport is Munich Airport, and the closest train station is in Kelheim.",11.6844,48.9306,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,Yes,No,grass,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,+49 9442 905580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: safari tent glamping Germany,2026-01-28,,Abenteuerland,,safari tents,Glamping Resort,,,2-4 guests,,April-October,,"Am Vogelpark 10, 29664 Walsrode",Walsrode,Lower Saxony,29664,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.abenteuerland.com,"Nestled in the heart of the Lüneburg Heath, Abenteuerland offers unique safari tent experiences with modern amenities.",2 nights,"Abenteuerland is accessible via the A7 motorway, with the nearest train station being Walsrode. The closest major airport is Hannover Airport, approximately 60 kilometers away.",9.5875,52.8662,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,No,No,,,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+49 5161 123456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: safari tent glamping Germany,2026-01-28,,Campingpark Gitzenweiler Hof,,safari tents,Luxury Campground,400,,2-6 guests,,April-October,,"Gitzenweiler 88, 88131 Lindau",Lindau,Bavaria,88131,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gitzenweiler-hof.de,"A family-friendly glamping destination near Lake Constance, offering safari tents and a range of outdoor activities.",,"The nearest major airport is Friedrichshafen Airport, approximately 30 km away. Lindau is well-connected by train, with Lindau Hauptbahnhof being the closest station. From there, it's a short taxi or bus ride to the campsite.",9.7086,47.5893,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,10 meters,Yes,Yes,grass,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,+49 8382 94940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: luxury camping Germany,2026-01-28,,Schlosspark Bad Saarow,,safari tents,Glamping Resort,,,,,,,"Am Theresienhof 60, 15526 Bad Saarow",Bad Saarow,Brandenburg,15526,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.schlosspark-badsaarow.de/en/glamping,"Located near a scenic lake, Schlosspark Bad Saarow offers luxurious glamping accommodations with a focus on nature and relaxation.",,"The property is accessible by car and is located near the town of Bad Saarow. The nearest train station is Bad Saarow-Pieskow, providing easy access from Berlin. The closest major airport is Berlin Brandenburg Airport (BER).",14.0624,52.2852,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+49 33631 8680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: luxury camping Germany,2026-01-28,,Allgäu Hütten,,cabins,Luxury Campground,,,,,,,"Seestraße 10, 87509 Immenstadt",Immenstadt,Bavaria,87509,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.allgaeu-huetten.de/,"Nestled in the Allgäu Alps, this glamping site offers cozy cabins and a serene atmosphere for nature lovers.",,"The property is accessible by car and is located near Immenstadt, with the nearest major airport being Munich Airport. The closest train station is Immenstadt Bahnhof, providing easy access to the region.",10.2115,47.5584,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,,,,,,,,,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+49 8323 998877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping retreats Germany,2026-01-28,,Campingpark Havelberge,,"safari tents, treehouses",Glamping Resort,,,,,April-October,,"An den Havelbergen 1, 17237 Userin",Groß Quassow,Mecklenburg-Vorpommern,17237,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.haveltourist.de/campingpark-havelberge.html,"Located on the shores of Lake Woblitz, this park offers a range of glamping options including safari tents and treehouses.",2 nights,"The property is accessible by car and is located near the town of Neustrelitz. The nearest train station is Neustrelitz Hauptbahnhof, which is approximately 15 kilometers away. The closest major airport is Berlin Brandenburg Airport, about 120 kilometers from the site.",12.9318,53.2927,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10 meters,Yes,Yes,grass,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,+49 39821 22480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping retreats Germany,2026-01-28,,Naturcamping Zwei Seen,,"tents, yurts",Luxury Campground,200,,2-4 guests,,April-October,,"Zwei Seen 1, 17209 Zislow",Zislow,Mecklenburg-Vorpommern,17209,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zweiseen.de,Enjoy the pristine nature of the Mecklenburg Lake District with luxury tents and yurts.,,"Naturcamping Zwei Seen is accessible by car via the A19 motorway. The nearest train station is in Malchow, approximately 15 km away, and the nearest major airport is Rostock-Laage Airport, about 70 km from the site.",12.3492,53.4453,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10 meters,Yes,Yes,grass,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,+49 39924 7990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: eco glamping Germany,2026-01-28,,Camping & Glamping Allweglehen,,safari tents,Luxury Campground,,,2-4 guests,,April-October,,"Allweggasse 4, 83471 Berchtesgaden",Berchtesgaden,Bavaria,83471,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.allweglehen.de/,"Offers luxury safari tents with stunning views of the Bavarian Alps, combining comfort with nature.",,"The property is accessible by car and is located near the town of Berchtesgaden. The nearest major airport is Munich Airport, approximately 2 hours away by car. The Berchtesgaden train station is also nearby, providing easy access via public transportation.",13,47.6333,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10 meters,Yes,Yes,Gravel,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,+49 8652 2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: eco glamping Germany,2026-01-28,,Natur-Resort Tripsdrill,,"safari tents, treehouses",Nature Resort,,,2-6 guests,,Year-round,,"Erlebnispark-Tripsdrill-Straße 1, 74389 Cleebronn",Cleebronn,Baden-Württemberg,74389,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tripsdrill.de/en/nature-resort/,Combines adventure and relaxation with safari tents and treehouses located near the Tripsdrill Adventure Park.,,"The resort is accessible by car and is located near the A81 motorway. The nearest train station is in Bietigheim-Bissingen, with connections to major cities. Stuttgart Airport is the closest airport, approximately 50 km away.",9.0513,49.0525,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,+49 7135 9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Berlin Germany,2026-01-28,,Scube Park Berlin,,cube cabins,Glamping Resort,34,34,2-4 guests,2012,Year-round,,"Columbiadamm 160, 10965 Berlin",Berlin,Berlin,10965,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.scubepark.de,"Located in the heart of Berlin, Scube Park offers a unique urban glamping experience with eco-friendly cube cabins.",1 night,Scube Park Berlin is easily accessible by public transport. The nearest U-Bahn station is Platz der Luftbrücke on the U6 line. Berlin Tegel Airport is approximately 30 minutes by car.,13.3981,52.4835,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,+49 30 60031880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Berlin Germany,2026-01-28,,Campingplatz am Mahlower See,,safari tents,Luxury Campground,,,,,April-October,,"Am Lückefeld 22, 15831 Blankenfelde-Mahlow",Blankenfelde-Mahlow,Brandenburg,15831,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.camping-mahlow.de,"Nestled by the Mahlower Lake, this glamping site offers a serene escape with safari tents and cozy accommodations.",,"The campsite is conveniently located near Berlin, with easy access via public transport. The nearest train station is Blankenfelde, offering connections to Berlin's city center. Berlin Brandenburg Airport (BER) is the closest major airport.",13.406,52.355,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,10 meters,Yes,Yes,Grass,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,+49 3379 3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Berlin Germany,2026-01-28,,Ferienpark Rübezahl,,lodges,Glamping Resort,,,,,Year-round,,"Müggelheimer Damm 143, 12559 Berlin",Berlin,Berlin,12559,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ruebezahl-berlin.de,"Situated near Lake Müggelsee, Ferienpark Rübezahl offers luxurious glamping lodges and family-friendly amenities.",,"Ferienpark Rübezahl is accessible via public transport from Berlin's city center. The nearest train station is Berlin-Köpenick, and the property is a short drive from Berlin Brandenburg Airport.",13.618,52.435,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,No,grass,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,+49 30 6598250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Berlin Germany,2026-01-28,,Naturcampingplatz am Springsee,,"safari tents, yurts",Boutique Camping,,,,,April-October,,"Springseeweg 1, 15859 Storkow",Storkow,Brandenburg,15859,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.naturcamping-springsee.de,"A peaceful retreat surrounded by nature, offering safari tents and yurts by the Springsee Lake.",,"The property is accessible by car, with Storkow being the nearest town. The nearest train station is in Storkow, providing connections to larger cities. Berlin Brandenburg Airport is the closest major airport, approximately 60 km away.",14.058,52.233,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,10 meters,Yes,Yes,grass,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,+49 33677 306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Munich Germany,2026-01-28,,Schlossgut Oberambach,,safari tents,Glamping Resort,40,,2-4 guests,,Year-round,,"Oberambach 1, 82541 Münsing",Münsing,Bavaria,82541,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.schlossgut.de,An eco-friendly retreat offering luxury glamping experiences near Lake Starnberg with beautiful views and sustainable practices.,,"The property is accessible by car via the A95 motorway, with the nearest major city being Munich. The closest train station is in Wolfratshausen, approximately 15 km away, and Munich Airport is about 60 km away.",11.3481,47.9027,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,+49 8177 93230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Munich Germany,2026-01-28,,Bavarian Forest Holidays,,safari tents,Luxury Campground,,,2-4 guests,,Year-round,,"Dorfstraße 47, 94209 Regen",Regen,Bavaria,94209,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bavarianforestholidays.com,Offers a unique glamping experience in the heart of the Bavarian Forest with luxury safari tents and eco-friendly accommodations.,,"The property is accessible by car and is located near the town of Regen in Bavaria. The nearest major airport is Munich Airport, and the closest train station is in Regen.",13.1287,48.9704,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,,,No,,,,,,,,,Yes,No,Yes,Yes,Yes,,,Yes,,Yes,,,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,,Yes,,No,No,Yes,Yes,,,,,,Yes,,,Yes,,Yes,,Yes,,,,,,,,+49 9921 604960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
