duplicatenote,source,date_added,date_updated,property_name,site_name,unit_type,property_type,property__total_sites,quantity_of_units,unit_capacity,year_site_opened,operating_season__months_,__of_locations,address,city,state,zip_code,country,occupancy_rate_2024,avg__retail_daily_rate_2024,high_rate_2024,low_rate_2024,retail_daily_rate__fees__2024,revpar_2024,occupancy_rate_2025,retail_daily_rate_ytd,retail_daily_rate__fees__ytd,high_rate_2025,low_rate_2025,revpar_2025,high_month_2025,high_avg__occupancy_2025,low_month_2025,low_avg__occupancy_2025,operating_season__excel_format_,avg__rate__next_12_months_,high_rate__next_12_months_,low_rate__next_12_months_,winter_weekday,winter_weekend,spring_weekday,spring_weekend,summer_weekday,summer_weekend,fall_weekday,fall_weekend,url,description,minimum_nights,getting_there,lon,lat,toilet,hot_tub___sauna,pool,pets,water,shower,trash,cooking_equipment,picnic_table,wifi,laundry,campfires,playground,rv___vehicle_length,rv___parking,rv___accommodates_slideout,rv___surface_type,rv___surface_level,rv___vehicles__fifth_wheels,rv___vehicles__class_a_rvs,rv___vehicles__class_b_rvs,rv___vehicles__class_c_rvs,rv___vehicles__toy_hauler,fishing,surfing,horseback_riding,paddling,climbing,off_roading__ohv_,boating,swimming,wind_sports,snow_sports,whitewater_paddling,fall_fun,hiking,wildlife_watching,biking,ranch,beach,coastal,suburban,forest,field,wetlands,hot_spring,desert,canyon,waterfall,swimming_hole,lake,cave,redwoods,farm,river__stream__or_creek,mountainous,sage___p__amenity__food_on_site,waterfront,restaurant,dog_park,clubhouse,canoeing___kayaking,alcohol_available,golf_cart_rental,private_bathroom,waterpark,kitchen,patio,electricity,general_store,cable,charcoal_grill,sewer_hook_up,electrical_hook_up,generators_allowed,water_hookup,phone_number,google_website_uri,google_dine_in,google_takeout,google_delivery,google_serves_breakfast,google_serves_lunch,google_serves_dinner,google_serves_brunch,google_outdoor_seating,google_live_music,google_menu_uri,google_place_types,google_primary_type,google_primary_type_display_name,google_photos,google_icon_uri,google_icon_background_color,google_reservable,google_rating,google_user_rating_total,google_business_status,google_opening_hours,google_current_opening_hours,google_parking_options,google_price_level,google_payment_options,google_wheelchair_accessible_parking,google_wheelchair_accessible_entrance,google_wheelchair_accessible_restroom,google_wheelchair_accessible_seating,google_allows_dogs,slug,quality_score,google_place_id,is_glamping_property
,OpenAI Research: glamping sites Scotland UK,2026-01-28,,Harvest Moon Holidays,,"treehouses, safari tents",Luxury Campground,20,20,4-7 guests,,April-October,,"Lochhouses Farm, Tyninghame, Dunbar, East Lothian, EH42 1XP",Dunbar,East Lothian,EH42 1XP,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.harvestmoonholidays.com,"Located by the beach, Harvest Moon Holidays offers treehouses and safari tents with breathtaking views of the coast.",2 nights,"Harvest Moon Holidays is located near Dunbar, East Lothian. The nearest train station is Dunbar, which is approximately 6 miles away. Edinburgh Airport is the closest airport, about 40 miles from the property.",-2.609,56.0044,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,No,No,,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+44 1620 810581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Scotland UK,2026-01-28,,The Tree Howf,Craighead Howf,treehouse,Boutique Camping,1,1,2 guests,,Year-round,,"Craighead Farm, Braco, Dunblane, Stirling, FK15 9LP",Dunblane,Stirling,FK15 9LP,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.craigheadhowf.co.uk,"A unique and magical treehouse accommodation set in a secluded area, offering panoramic views of the surrounding countryside.",2 nights,"The Tree Howf is accessible by car and is located a short drive from the city of Dunblane. The nearest train station is Dunblane Railway Station, which connects to major cities like Edinburgh and Glasgow.",-3.8901,56.2742,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+44 1786 880882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Wales UK,2026-01-28,,Fforest Farm,,"domes, tents, cabins",Glamping Resort,,,2-6 guests,,April-October,,"Cwm Plysgog, Cilgerran, Cardigan, Ceredigion",Cardigan,Ceredigion,SA43 2TB,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://coldatnight.co.uk,"Nestled in the Welsh countryside, Fforest Farm offers a unique blend of luxury and nature with its variety of accommodations and stunning views.",2 nights,"Fforest Farm is accessible by car and is located a short drive from Cardigan. The nearest train station is in Carmarthen, with bus services connecting to Cardigan. The nearest airport is Cardiff Airport, approximately 2 hours away by car.",-4.6316,52.0711,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,+44 1239 623633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Wales UK,2026-01-28,,Under the Oak Glamping,,safari tents,Boutique Camping,,,,,,,"Gelli Farm, Bedwas, Caerphilly",Caerphilly,Caerphilly,CF83 8HT,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://undertheoakglamping.co.uk,Experience tranquility and luxury in the heart of the Welsh countryside with beautiful views and handcrafted accommodations.,,,-3.2154,51.5906,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,+44 7775 661608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Wales UK,2026-01-28,,Glamping at Hollybush,,"yurts, bell tents",Luxury Campground,,,,,,,"Hollybush, Hay-on-Wye, Powys",Hay-on-Wye,Powys,HR3 5PS,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://hollybushcampsite.co.uk,"Located near the River Wye, this site offers a serene escape with a variety of unique accommodations.",,,-3.1581,52.0739,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,,Yes,Yes,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,Yes,,,No,,Yes,,Yes,,,Yes,,,,,+44 1497 847372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Wales UK,2026-01-28,,Wild Wellingtons Glamping,,safari tents,Glamping Resort,,,,,Year-round,,"Woodlands Farm, Llanidloes, Powys",Llanidloes,Powys,SY18 6JA,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wildwellingtons.co.uk,Family-friendly glamping site offering spacious safari tents with stunning views of the Welsh countryside.,,,-3.5485,52.4848,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,Yes,,,Yes,,,,,+44 1686 440321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Wales UK,2026-01-28,,Graig Wen,,"yurts, bell tents",Glamping Resort,,,,,Year-round,,"Arthog, Dolgellau, Gwynedd",Dolgellau,Gwynedd,LL39 1YP,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://graigwen.co.uk,"Set in Snowdonia National Park, Graig Wen offers a unique glamping experience with breathtaking views and direct access to the Mawddach Trail.",,"Graig Wen is accessible by car and is located near the town of Dolgellau. The nearest train station is in Barmouth, approximately 10 miles away.",-3.9467,52.7078,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,grass,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,+44 1341 250482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Yorkshire UK,2026-01-28,,Swinton Bivouac,,"yurts, treehouses",Glamping Resort,,,2-7 guests,,Year-round,,"Swinton Bivouac, Masham, Ripon, North Yorkshire",Masham,North Yorkshire,HG4 4JZ,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.swintonestate.com/bivouac/,"Located on the Swinton Estate, this glamping site offers luxurious yurts and tree lodges with stunning views over the Dales.",,"Swinton Bivouac is located near Masham in North Yorkshire. The nearest train station is in Northallerton, approximately 20 miles away. The property is accessible by car and offers parking facilities.",-1.6967,54.2215,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,No,No,,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,+44 1765 680900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Yorkshire UK,2026-01-28,,Jollydays Glamping,,"tents, lodges",Luxury Campground,22,22,2-6 guests,2008,March-November,,"Buttercrambe Moor Wood, York, North Yorkshire",York,North Yorkshire,YO41 1AP,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.jollydaysglamping.co.uk/,"A woodland retreat offering a range of accommodations from bell tents to luxury lodges, perfect for a family getaway.",2 nights,"Jollydays Glamping is located approximately 10 miles east of York. The nearest train station is York Station, with taxi services available for the remainder of the journey. The site is also accessible by car via the A64.",-0.9053,54.0064,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,+44 1759 371377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Yorkshire UK,2026-01-28,,Camp Kátur,,"safari tents, geodomes, pods",Glamping Resort,,,2-8 guests,,Year-round,,"The Camp Hill Estate, Kirklington, Bedale, North Yorkshire",Bedale,North Yorkshire,DL8 2LS,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://campkatur.com/,"Set in the beautiful North Yorkshire countryside, Camp Kátur offers a unique glamping experience with a variety of accommodations including safari tents and geodomes.",2 nights,"Camp Kátur is accessible by car and is located about 10 miles from the A1(M) motorway. The nearest train station is Northallerton, approximately 10 miles away, with direct services from London and Edinburgh. The closest airport is Leeds Bradford Airport, about 40 miles away.",-1.513,54.25,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,No,No,,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+44 844 870 2242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Yorkshire UK,2026-01-28,,Little Seed Field,,cabins,Boutique Camping,,,,,,,"Castiles Farm, Ripon, North Yorkshire",Ripon,North Yorkshire,HG4 3PU,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.littleseedfield.co.uk/,"Offering a tranquil escape, Little Seed Field features charming cabins set amidst the rolling hills of Nidderdale.",,,-1.7411,54.1667,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,No,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,+44 1765 688605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Devon UK,2026-01-28,,Longlands,,safari tents,Glamping Resort,5,5,2-6 guests,2013,April-October,,"Longlands, Combe Martin, Devon",Combe Martin,Devon,EX34 0PD,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://longlandsdevon.co.uk,"Nestled in a secluded valley, Longlands offers luxurious safari tents with stunning views of the North Devon coast.",2 nights,"Longlands is accessible by car and is approximately a 30-minute drive from Barnstaple. The nearest train station is Barnstaple, with regular services from Exeter, and the closest airport is Exeter Airport, about 1.5 hours away by car.",-4.0519,51.2011,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+44 1271 882004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Devon UK,2026-01-28,,Loveland Farm,,"domes, pods",Eco Glamping,,,,,Year-round,,"Loveland Farm, Hartland, Devon",Hartland,Devon,EX39 6AT,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lovelandfarmcamping.co.uk,"An eco-friendly retreat featuring geodesic domes and pods, Loveland Farm is a unique escape in the Devon countryside.",,,-4.4979,51.0105,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,,,,,,,,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,+44 1237 441894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Devon UK,2026-01-28,,Cuckoo Down Farm,,"safari tents, yurts",Farm Glamping,,,,,April-October,,"Cuckoo Down Farm, Ottery St Mary, Devon",Ottery St Mary,Devon,EX11 1QN,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.cuckoodownfarm.co.uk,"Family-friendly glamping site offering safari tents and yurts, set on a working farm with beautiful countryside views.",,,-3.2677,50.7422,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,No,,,,,,,,,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,+44 1404 811714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Devon UK,2026-01-28,,Yurtcamp Devon,,yurts,Yurt Glamping,22,22,2-6 guests,,Year-round,,"Staplehill Road, Liverton, Newton Abbot, Devon",Newton Abbot,Devon,TQ12 6FU,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.yurtcamp.co.uk,"A woodland village with spacious yurts, perfect for families and groups, offering a unique blend of adventure and relaxation.",2 nights,"Yurtcamp Devon is accessible by car and is located near the A38 Devon Expressway. The nearest train station is Newton Abbot, approximately 6 miles away. Exeter International Airport is the closest airport, about 20 miles from the site.",-3.6791,50.5747,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,+44 1626 824666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Devon UK,2026-01-28,,Hedgerow Luxury Glamping,,safari tents,Luxury Glamping,,,,,,,"Hedgerow, Axminster, Devon",Axminster,Devon,EX13 7TU,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.hedgerowluxuryglamping.co.uk,"Luxury glamping site featuring beautifully crafted safari tents, nestled in the rolling hills of East Devon.",,,-2.9997,50.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+44 1297 678402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Norfolk UK,2026-01-28,,Wild Luxury,,safari tents,Glamping Resort,,,2-6 guests,,April-October,,"Fakenham, Norfolk",Fakenham,Norfolk,NR21 0LN,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wildluxury.co.uk,"Wild Luxury offers safari-style glamping experiences in the stunning Norfolk countryside, featuring spacious safari tents with comfortable furnishings.",2 nights,"The property is accessible by car and is located near the town of Fakenham in Norfolk. The nearest train station is King's Lynn, and the closest airport is Norwich International Airport.",0.8481,52.8374,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,No,No,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+44 1328 878574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Norfolk UK,2026-01-28,,Kelling Heath Holiday Park,,"lodges, safari tents",Holiday Park,300,,2-6 guests,1984,Year-round,,"Weybourne, Holt, Norfolk",Holt,Norfolk,NR25 7HW,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.kellingheath.co.uk,"Set in 300 acres of woodland and heathland, Kelling Heath offers a unique glamping experience with eco-friendly lodges and luxury camping options.",2 nights,"Kelling Heath Holiday Park is accessible by car via the A148, located between Holt and Cromer. The nearest train station is Sheringham, which is approximately 5 miles away, offering connections to Norwich and beyond.",1.1235,52.9349,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,40 feet,Yes,Yes,Grass,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,+44 1263 588181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Norfolk UK,2026-01-28,,Norfolk Coast B&B Cottages & Camping,,"cottages, glamping pods",B&B and Glamping,,,,,Year-round,,"72 South Beach Rd, Heacham, Norfolk",Heacham,Norfolk,PE31 7BB,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.norfolkcoast-cottage.co.uk,"A charming blend of traditional Norfolk cottages and luxury glamping options, located near the stunning Norfolk coastline.",,,0.4883,52.9115,Yes,,,Yes,Yes,Yes,Yes,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,+44 1485 571965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Norfolk UK,2026-01-28,,West Lexham,,"treehouses, bell tents",Eco Retreat,20,20,2-6 guests,2010,Year-round,,"West Lexham, King's Lynn, Norfolk",King's Lynn,Norfolk,PE32 2QN,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.westlexham.org,"West Lexham offers a magical escape with treehouses, bell tents, and eco-friendly accommodations nestled in the heart of Norfolk.",,"West Lexham is accessible by car and is located approximately 45 minutes from Norwich. The nearest train station is Downham Market, which is about 20 minutes away by taxi.",0.6939,52.7115,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+44 1760 755602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping sites Norfolk UK,2026-01-28,,Happy Valley Norfolk,,"shepherd's huts, treehouses",Glamping Retreat,,,,,,,"Grimston, King's Lynn, Norfolk",King's Lynn,Norfolk,PE32 1BY,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.happyvalleynorfolk.co.uk,"Happy Valley Norfolk is a tranquil glamping site featuring luxury shepherd's huts, treehouses, and a beautiful woodland setting.",,,0.5667,52.7711,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,+44 1485 600719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: treehouse glamping UK,2026-01-28,,Living Room Treehouses,,treehouses,Boutique Camping,6,6,2-4 guests,2010,Year-round,,"Living Room Treehouses, Machynlleth",Machynlleth,Powys,SY20 9AJ,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.living-room.co,"Unique treehouses set in the heart of the Welsh countryside, offering an off-grid experience with stunning views and eco-friendly accommodations.",,,-3.851,52.61,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,+44 1650 511991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: treehouse glamping UK,2026-01-28,,Treehouse Retreats,,treehouses,Luxury Campground,,,,,,,"Treehouse Retreats, Tenbury Wells",Tenbury Wells,Worcestershire,WR15 8QX,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.treehouseretreats.co.uk,"Secluded treehouses with luxurious interiors, nestled in a private woodland setting ideal for romantic getaways.",,,-2.597,52.3124,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,,,,,,,,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+44 1584 781911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: treehouse glamping UK,2026-01-28,,The Treehouse at Lanrick,,treehouses,Glamping Resort,,5,2-4 guests,2020,Year-round,,"Lanrick Castle, Doune",Doune,Stirlingshire,FK16 6HJ,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lanricktreehouse.co.uk,"A stunning treehouse set in the picturesque Lanrick estate, offering a peaceful retreat with luxurious amenities and beautiful views of the River Teith.",2 nights,,-4.05,56.2049,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,+44 1786 842707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: treehouse glamping UK,2026-01-28,,Canopy & Stars at Crane 29,,treehouses,Boutique Camping,,,,,,,"M-Shed, Princes Wharf, Wapping Rd, Bristol",Bristol,Bristol,BS1 4RN,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.canopyandstars.co.uk,"A unique urban treehouse experience in the heart of Bristol, offering eco-friendly accommodations with panoramic views of the city.",,,-2.5989,51.4475,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,,No,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,+44 117 204 7830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: yurt glamping UK,2026-01-28,,Cornish Yurt Holidays,,yurts,Glamping Resort,,,,,April-October,,"Boskednan, Newmill, Penzance, Cornwall",Penzance,Cornwall,TR20 8XX,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.cornishyurtholidays.co.uk,"Experience the Cornish countryside in style with these beautifully furnished yurts, complete with wood-burning stoves and stunning views.",,"The property is accessible by car, with the nearest train station located in Penzance. The nearest airport is Newquay Airport, approximately 45 miles away.",-5.5823,50.1485,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,No,No,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,+44 1736 362750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
